X,Y,FID,GmlID,SCHULNAME,SCHULART,TRAEGER,ZWEIG_01,ZWEIG_02,ZWEIG_03,ZWEIG_04,BEZIRK,ORTSTEIL,F_PLZ,ADRESSE,TELEFON,F_FAX,F_EMAIL,INTERNET,LEITUNG
1493523.3963,6890488.5135,244,s_schulen.02S02,Gustav-Meyer-Schule,"Förderschwerp. ""Geistige Entwicklung""",Bezirk,"Förderschwerp.""Geistige Entwicklung""",,,,Friedrichshain-Kreuzberg,Kreuzberg,10999,Kohlfurter Str. 22,50586131,50586135,"<a href=""mailto:Sek@g.meyer-sos.schule-berlin-fk.de"">Sek@g.meyer-sos.schule-berlin-fk.de</a>","<A HREF=""http://www.gustav-meyer-schule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Annett Steinke
1501075.8855,6897734.1826,245,s_schulen.11K04,Gutenberg-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Lichtenberg,Alt-Hohenschönhausen,13055,Sandinostr. 10,9711565,97895856,"<a href=""mailto:Sekretariat-gbOS@t-online.de"">Sekretariat-gbOS@t-online.de</a>","<A HREF=""http://www.gutenberg-os.de"" TARGET=""Schulen"">zur Website</a>",Gerhard Bethke
1494397.7168,6893999.1664,246,s_schulen.01G07,GutsMuths-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Mitte,10179,Singerstr. 8,2408386,24083888,"<a href=""mailto:GutsMuths-Grundschule@t-online.de"">GutsMuths-Grundschule@t-online.de</a>","<A HREF=""http://www.gutsmuths-g.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Jacqueline Schlaak
1483510.4867,6883164.1985,247,s_schulen.06Y13,Gymnasium Steglitz,Gymnasium,Bezirk,Gymnasien,,,,Steglitz-Zehlendorf,Steglitz,12169,Heesestr. 15,93951937,93951939,"<a href=""mailto:schulleitung@gymnasiumsteglitz.de"">schulleitung@gymnasiumsteglitz.de</a>","<A HREF=""http://www.gymnasiumsteglitz.de"" TARGET=""Schulen"">zur Website</a>",Dr. Michaela Stein-Kramer
1496967.9546,6901816.6375,248,s_schulen.03K08,Hagenbeck-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Pankow,Weißensee,13086,Gustav-Adolf-Str. 60,96275050,96275053,"<a href=""mailto:info@hagenbeck-oberschule.de"">info@hagenbeck-oberschule.de</a>","<A HREF=""http://www.hagenbeck-os.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Kerstin Körner
1480132.5039,6891076.9954,249,s_schulen.04G21,Halensee-Grundschule,Grundschule,Bezirk,Grundschule,,,,Charlottenburg-Wilmersdorf,Halensee,10711,Joachim-Friedrich-Str. 35-36,8902860,89028630,"<a href=""mailto:Halensee-Grundschule@t-online.de"">Halensee-Grundschule@t-online.de</a>","<A HREF=""http://www.Halensee-Grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Dietmar Küter
1503720.3907,6873479.2661,250,s_schulen.08Y06,Hannah-Arendt-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Neukölln,Rudow,12355,Elfriede-Kuhr-Str. 17,6097180,60971810,"<a href=""mailto:h-a-os997@t-online.de"">h-a-os997@t-online.de</a>","<A HREF=""http://www.hannah-arendt-os.de"" TARGET=""Schulen"">zur Website</a>",Sven Nachtigall
1485529.5535,6909545.9655,251,s_schulen.12G31,Hannah-Höch-Grundschule (Gemeinschaftsschule),Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Märkisches Viertel,13435,Finsterwalder Str. 56,40899960,408999666,"<a href=""mailto:info@hannah-hoech-schule.de"">info@hannah-hoech-schule.de</a>","<A HREF=""http://www.hannah-hoech-schule.de"" TARGET=""Schulen"">zur Website</a>",Michael Tlustek
1485034.0011,6894961.0265,252,s_schulen.01G19,Hansa-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Hansaviertel,10555,Lessingstr. 5,39806430,39806434,"<a href=""mailto:info@hansa.cidsnet.de"">info@hansa.cidsnet.de</a>","<A HREF=""http://www.hansa@hansa.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Hans-Joachim Scholz
1461646.7623,6886015.7105,253,s_schulen.05Y03,Hans-Carossa-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Spandau,Kladow,14089,Am Landschaftspark Gatow 40,36996511,36996519,"<a href=""mailto:Sekretariat@hans-carossa-gymnasium.de"">Sekretariat@hans-carossa-gymnasium.de</a>","<A HREF=""http://www.hans-carossa-gymnasium.de"" TARGET=""Schulen"">zur Website</a>",Maria Meyer
1497512.9435,6888019.672,254,s_schulen.08S06,Hans-Fallada-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",,,,Neukölln,Neukölln,12059,Harzer Str. 73-74,6322506724,68894345,"<a href=""mailto:hans-fallada-schule@gmx.de"">hans-fallada-schule@gmx.de</a>","<A HREF=""http://www.hans-fallada-schule.de"" TARGET=""Schulen"">zur Website</a>",Carsten Paeprer
1497456.8776,6888066.8136,255,s_schulen.08G03,Hans-Fallada-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Neukölln,12059,Harzer Str. 73,632250670,68894345,"<a href=""mailto:hans-fallada-schule@gmx.de"">hans-fallada-schule@gmx.de</a>","<A HREF=""http://www.hans-fallada-schule.de"" TARGET=""Schulen"">zur Website</a>",Carsten Paeprer
1502684.1144,6880859.8641,256,s_schulen.09K06,Hans-Grade-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Treptow-Köpenick,Johannisthal,12487,Heubergerweg 37,6360961,63223629,"<a href=""mailto:grade-oberschule@t-online.de"">grade-oberschule@t-online.de</a>","<A HREF=""http://www.hans-grade-schule.de"" TARGET=""Schulen"">zur Website</a>",Manfred Halbrehder
1505399.3299,6889557.1012,257,s_schulen.11Y05,Hans-und-Hilde-Coppi-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Lichtenberg,Karlshorst,10318,Römerweg 30-32,5098116,50158007,"<a href=""mailto:sekretariat@coppi-gym.de"">sekretariat@coppi-gym.de</a>","<A HREF=""http://www.coppi-gym.de"" TARGET=""Schulen"">zur Website</a>",komm. Ulf Gosse
1511797.2012,6882987.3458,258,s_schulen.09G23,Hauptmann-von-Köpenick-Schule (Grunds,Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Köpenick,12555,Borgmannstr. 2,6571426,65017744,"<a href=""mailto:hvkschule@t-online.de"">hvkschule@t-online.de</a>","<A HREF=""http://www.hvkschule.de"" TARGET=""Schulen"">zur Website</a>",Ulrich Ziem
1497722.8553,6895475.4637,259,s_schulen.02G02,Hausburg-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Friedrichshain,10249,Hausburgstr. 20,93956760,939567615,"<a href=""mailto:sek@hausburg-gs.schule-berlin-fk.de"">sek@hausburg-gs.schule-berlin-fk.de</a>","<A HREF=""http://www.hausburgschule.de"" TARGET=""Schulen"">zur Website</a>",Harald Schmidt
1488896.0556,6903784.2502,260,s_schulen.12G06,Hausotter-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Reinickendorf,13409,Hausotterplatz 4,4915012,4914090,"<a href=""mailto:Hausotter-Grundschule@t-online.de"">Hausotter-Grundschule@t-online.de</a>","<A HREF=""http://www.hausotter-grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Uwe Lutz
1488086.2687,6888261.5135,261,s_schulen.07G05,Havelland-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Schöneberg,10829,Kolonnenstr. 30,902777155,902777060,"<a href=""mailto:havelland-schule@web.de"">havelland-schule@web.de</a>","<A HREF=""http://www.havelland-grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Beate Schwanke
1479008.1052,6905379.5734,262,s_schulen.12G01,Havelmüller-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Tegel,13507,Namslaustr. 49-57,4322101,43555315,"<a href=""mailto:havelmueller-gs@t-online.de"">havelmueller-gs@t-online.de</a>","<A HREF=""http://havelmueller-grundschule.de/"" TARGET=""Schulen"">zur Website</a>",Gaby Plachy
1489928.4265,6890761.1671,263,s_schulen.02K03,Hector-Peterson-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10963,Tempelhofer Ufer 15,50587711,50587715,"<a href=""mailto:hpo-berlin@web.de"">hpo-berlin@web.de</a>","<A HREF=""http://www.hpo-berlin.de"" TARGET=""Schulen"">zur Website</a>",Monika Steinhagen
1485729.6377,6897178.9986,264,s_schulen.01K09,Hedwig-Dohm-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Mitte,Moabit,10559,Stephanstr. 27,38377131,38377130,"<a href=""mailto:hedwig-dohm-os@web.de"">hedwig-dohm-os@web.de</a>","<A HREF=""http://www.hedwig-dohm-os.de"" TARGET=""Schulen"">zur Website</a>",Josef Widerski
1507700.053,6879793.076,265,s_schulen.09G09,Heide-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Treptow-Köpenick,Adlershof,12489,Florian-Geyer-Str. 87,67822789,67822794,"<a href=""mailto:heidegrundschule-berlin@gmx.de"">heidegrundschule-berlin@gmx.de</a>","<A HREF=""http://www.heideschule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Regina Maier
1469176.6556,6903009.6385,266,s_schulen.05K04,Heinrich-Böll-Oberschule (Integrierte Sekundarschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Spandau,Hakenfelde,13587,Am Forstacker 9-11,3350070,33500717,"<a href=""mailto:hbs@boell-schule.de"">hbs@boell-schule.de</a>","<A HREF=""http://www.boell-schule.de"" TARGET=""Schulen"">zur Website</a>",Birgit Faak
1498673.7066,6894137.4422,267,s_schulen.02Y03,Heinrich-Hertz-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Friedrichshain-Kreuzberg,Friedrichshain,10247,Rigaer Str. 81-82,42262080,422620884,"<a href=""mailto:Sek@H.Hertz-OS.Schule-Berlin-FK.de"">Sek@H.Hertz-OS.Schule-Berlin-FK.de</a>","<A HREF=""http://www.heinrich-hertz-schule.de"" TARGET=""Schulen"">zur Website</a>",Bärbel Cohaus
1495374.3349,6875631.3677,268,s_schulen.08K04,Heinrich-Mann-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Neukölln,Buckow,12353,Gerlinger Str. 22,742080,74208231,"<a href=""mailto:info@hmo.cidsnet.de"">info@hmo.cidsnet.de</a>","<A HREF=""http://hms.be.schule.de"" TARGET=""Schulen"">zur Website</a>",Rudolf Kemmer
1494306.6765,6896639.4479,269,s_schulen.03G02,Heinrich-Roller-Grundschule,Grundschule,Bezirk,Grundschule,,,,Pankow,Prenzlauer Berg,10405,Heinrich-Roller-Str. 18,4425674,44039188,"<a href=""mailto:heinrich-roller-grundschule@t-online.de"">heinrich-roller-grundschule@t-online.de</a>","<A HREF=""http://www.Heinrich-Roller-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Birgit Becker
1494351.7444,6899523.6114,270,s_schulen.03Y04,Heinrich-Schliemann-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Pankow,Prenzlauer Berg,10439,Dunckerstr. 64,4468950,446895106,"<a href=""mailto:schulleitung@hsg-berlin.de"">schulleitung@hsg-berlin.de</a>","<A HREF=""http://www.hsg-berlin.de"" TARGET=""Schulen"">zur Website</a>",Silvia Salecker
1490900.6844,6899676.0087,271,s_schulen.01G37,Heinrich-Seidel-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Gesundbrunnen,13355,Ramlerstr. 9-10,4677669210,4677669219,"<a href=""mailto:nachricht@seidel-gs.de"">nachricht@seidel-gs.de</a>","<A HREF=""http://www.seidel-gs.de"" TARGET=""Schulen"">zur Website</a>",Cornelia Flader
1482397.4038,6895559.9253,272,s_schulen.01K04,Heinrich-von-Stephan-Schule (Gemeinschaftsschule),Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Mitte,Moabit,10553,Neues Ufer 6,39063130,39063140,"<a href=""mailto:hvstephan@web.de"">hvstephan@web.de</a>","<A HREF=""http://www.hvstephan.de"" TARGET=""Schulen"">zur Website</a>",Jens Großpietsch
1494928.8404,6891180.031,273,s_schulen.02G29,Heinrich-Zille-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10997,Waldemarstr. 118,22503611,22503615,"<a href=""mailto:Heinrich-Zille-GS@web.de"">Heinrich-Zille-GS@web.de</a>","<A HREF=""http://www.Heinrich-Zille-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Inge Hirschmann-Middelhauve
1476848.5722,6893133.0816,274,s_schulen.04Y06,Heinz-Berggruen-Schule (Gymnasium),Gymnasium,Bezirk,Gymnasien,,,,Charlottenburg-Wilmersdorf,Westend,14052,Bayernallee 4,902928702,902928720,"<a href=""mailto:Info@hbgym.de"">Info@hbgym.de</a>","<A HREF=""http://www.hbgym.de"" TARGET=""Schulen"">zur Website</a>",Gerald Thimm
1496330.7552,6900406.7732,275,s_schulen.03K05,Heinz-Brandt-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Pankow,Weißensee,13086,Langhansstr. 120,9251208,9253132,"<a href=""mailto:Heinz-Brandt-Oberschule.cids@t-online.de"">Heinz-Brandt-Oberschule.cids@t-online.de</a>","<A HREF=""http://www.heinz-brandt-os.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Miriam Pech
1493915.8692,6895919.2548,276,s_schulen.03S03,Helene-Haeusler-Schule,"Förderschwerp. ""Geistige Entwicklung""",Bezirk,"Förderschwerp.""Geistige Entwicklung""",,,,Pankow,Prenzlauer Berg,10405,Mendelssohnstr. 10,47377641,47377640,"<a href=""mailto:damaschke@helene-haeusler-schule.de"">damaschke@helene-haeusler-schule.de</a>","<A HREF=""http://www.helene-haeusler-schule.de"" TARGET=""Schulen"">zur Website</a>",Gerda Damaschke
1476655.368,6890650.1297,277,s_schulen.04S03,Helen-Keller-Schule,Übrige Förderschwerp.,Bezirk,Übrige Förderschwerpunkte,Grundschule,,,Charlottenburg-Wilmersdorf,Westend,14055,Waldschulallee 31,902925040,902925044,"<a href=""mailto:info@helen-keller-schule.de"">info@helen-keller-schule.de</a>","<A HREF=""http://www.schulweb.de/1405503"" TARGET=""Schulen"">zur Website</a>",Regina Gehret
1480689.689,6898222.5523,278,s_schulen.04G11,Helmuth-James-von-Moltke-Grundschule,Grundschule,Bezirk,Grundschule,,,,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,13627,Heckerdamm 221,348068910,3480689129,"<a href=""mailto:schulsekretariat@moltke-grundschule.de"">schulsekretariat@moltke-grundschule.de</a>","<A HREF=""http://www.moltke-grundschule.de"" TARGET=""Schulen"">zur Website</a>",komm. Anke Wierschin
1490748.0479,6896603.9519,279,s_schulen.01K07,Hemingway-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Mitte,Mitte,10115,Gartenstr. 10-17,200892210,200892220,"<a href=""mailto:email@hemingway-oberschule.de"">email@hemingway-oberschule.de</a>","<A HREF=""http://www.hemingway-oberschule.de"" TARGET=""Schulen"">zur Website</a>",Uwe Schüsterl
1488685.9951,6899544.9693,280,s_schulen.01K06,Herbert-Hoover-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Mitte,Gesundbrunnen,13357,Pankstr. 18-19,46061730,46906344,"<a href=""mailto:thschumann@gmx.de"">thschumann@gmx.de</a>","<A HREF=""http://www.herbert-hoover-sekundarschule.de"" TARGET=""Schulen"">zur Website</a>",Thomas Schumann
1475922.3081,6892976.8482,281,s_schulen.04Y05,Herder-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Charlottenburg-Wilmersdorf,Westend,14052,Westendallee 45-46,902927800,902927821,"<a href=""mailto:leitung@herder-oberschule.de"">leitung@herder-oberschule.de</a>","<A HREF=""http://www.herder-oberschule.de/"" TARGET=""Schulen"">zur Website</a>",Matthias Befort
1495156.569,6887463.4707,282,s_schulen.08G07,Hermann-Boddin-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Neukölln,12053,Boddinstr. 55,68874410,68874421,"<a href=""mailto:Boddinschule@t-online.de"">Boddinschule@t-online.de</a>","<A HREF=""http://www.boddinschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Volker Steffens
1484300.7798,6882440.8625,283,s_schulen.06Y08,Hermann-Ehlers-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Steglitz-Zehlendorf,Steglitz,12169,Elisenstr. 3-4,902992353,902992363,"<a href=""mailto:hes@hermann-ehlers-schule.de"">hes@hermann-ehlers-schule.de</a>","<A HREF=""http://www.hermann-ehlers-schule.de"" TARGET=""Schulen"">zur Website</a>",Gisela Pflug
1501253.1647,6892876.8419,284,s_schulen.11G07,Hermann-Gmeiner-Grundschule,Grundschule,Bezirk,Grundschule,,,,Lichtenberg,Lichtenberg,10365,Harnackstr. 17,5598291,55151567,"<a href=""mailto:sekretariat-gmeinergs@t-online.de"">sekretariat-gmeinergs@t-online.de</a>","<A HREF=""http://www.gmeinergs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Uta Schröder
1493820.7646,6889847.078,285,s_schulen.02Y08,Hermann-Hesse-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Friedrichshain-Kreuzberg,Kreuzberg,10967,Böckhstr. 16,50586031,50586035,"<a href=""mailto:kontakt@hesse-kreuzberg.de"">kontakt@hesse-kreuzberg.de</a>","<A HREF=""http://www.b.shuttle.de/hhos"" TARGET=""Schulen"">zur Website</a>",Mark-Ulrich Braden
1496082.5585,6882670.5566,286,s_schulen.08S03,Herman-Nohl-Schule,"Förderschwerp. ""Lernen""",Bezirk,"Förderschwerp.""Lernen""",,,,Neukölln,Britz,12347,Hannemannstr. 69,62008335,62008344,"<a href=""mailto:Hermannohlschule@web.de"">Hermannohlschule@web.de</a>","<A HREF=""http://www.HNS.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Ilona Bernsdorf
1496017.0876,6882659.1753,287,s_schulen.08G19,Herman-Nohl-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Britz,12347,Hannemannstr. 69,62008330,62008344,"<a href=""mailto:hermannohlschule@web.de"">hermannohlschule@web.de</a>","<A HREF=""http://www.HNS.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Ilona Bernsdorf
1495042.9076,6884487.1956,288,s_schulen.08G15,Hermann-Sander-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Neukölln,12051,Mariendorfer Weg 69,290276350,290276370,"<a href=""mailto:info@hermann-sander-schule.de"">info@hermann-sander-schule.de</a>","<A HREF=""http://www.hermann-sander-schule.de"" TARGET=""Schulen"">zur Website</a>",Rita Templiner
1483373.4649,6904499.7626,289,s_schulen.12G29,Hermann-Schulz-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Reinickendorf,13403,Kienhorststr. 67-79,4132008,41713958,"<a href=""mailto:hermann.schulz.grundschule@googlemail.com"">hermann.schulz.grundschule@googlemail.com</a>","<A HREF=""http://www.hermann-schulz-grund.schule-berlin.net/"" TARGET=""Schulen"">zur Website</a>",Brigitte Dietrich
1499778.8219,6876866.3046,290,s_schulen.08K02,Hermann-von-Helmholtz-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Neukölln,Gropiusstadt,12353,Wutzkyallee 68,6097170,60971738,"<a href=""mailto:info@hermann-von-helmholtz-schule.de"">info@hermann-von-helmholtz-schule.de</a>","<A HREF=""http://www.hermann-von-helmholtz-schule.de"" TARGET=""Schulen"">zur Website</a>",Roland Hägler
1477950.2495,6888286.351,291,s_schulen.04Y08,Hildegard-Wegscheider-Oberschule,Gymnasium,Bezirk,Gymnasien,,,,Charlottenburg-Wilmersdorf,Grunewald,14193,Lassenstr. 16-20,897454210,8974542129,"<a href=""mailto:wegscheider-gymnasium@gmx.de"">wegscheider-gymnasium@gmx.de</a>","<A HREF=""http://www.hwos.de"" TARGET=""Schulen"">zur Website</a>",Peter Lischka
1480011.7794,6907028.179,292,s_schulen.12G15,Hoffmann-von-Fallersleben-Grundschule,Grundschule,Bezirk,Grundschule,,,,Reinickendorf,Tegel,13509,Ziekowstr. 80-88,4339343,4347855,"<a href=""mailto:fallerslebengs@t-online.de"">fallerslebengs@t-online.de</a>","<A HREF=""http://www.fallersleben.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Frank-Volker Krumrick
1495286.1754,6897233.3487,293,s_schulen.03G05,Homer-Grundschule,Grundschule,Bezirk,Grundschule,,,,Pankow,Prenzlauer Berg,10407,Pasteurstr. 10-12,4250575,4250177,"<a href=""mailto:SESB.Homer-Grundschule.cids@t-online.de"">SESB.Homer-Grundschule.cids@t-online.de</a>","<A HREF=""http://www.Homer-Grundschule.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Uwe Blachnik
1502033.0331,6915385.3454,294,s_schulen.03K10,Hufeland-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Pankow,Buch,13125,Walter-Friedrich-Str. 18,94800610,94800618,"<a href=""mailto:hufeland-os-sekretariat@t-online.de"">hufeland-os-sekretariat@t-online.de</a>","<A HREF=""http://www.hufeland-os.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Christel Hildenbrand
1488998.1486,6887087.277,295,s_schulen.07K11,Hugo-Gaudig-Schule,Integrierte Sekundarschule,Bezirk,Integrierte Sekundarschule,,,,Tempelhof-Schöneberg,Tempelhof,12101,Boelckestr. 58-60,902772666,902772239,"<a href=""mailto:kathrin.stueer@hugo-gaudig-schule.de"">kathrin.stueer@hugo-gaudig-schule.de</a>","<A HREF=""http://www.hugo-gaudig-schule.de"" TARGET=""Schulen"">zur Website</a>",Kathrin Stüer
1498016.5729,6877391.2393,296,s_schulen.08G16,Hugo-Heimann-Schule (Grundschule),Grundschule,Bezirk,Grundschule,,,,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Str. 20,6679230,66792399,"<a href=""mailto:post@hugoheimannschule.de"">post@hugoheimannschule.de</a>","<A HREF=""http://www.hugoheimannschule.de"" TARGET=""Schulen"">zur Website</a>",Martina Sonnenberg
1479284.4105,6907853.0537,297,s_schulen.12Y03,Humboldt-Gymnasium,Gymnasium,Bezirk,Gymnasien,,,,Reinickendorf,Tegel,13509,Hatzfeldtallee 2-4,4337008,4337023,"<a href=""mailto:buero@humboldtschule-berlin.de"">buero@humboldtschule-berlin.de</a>","<A HREF=""http://www.humboldtschule-berlin.de"" TARGET=""Schulen"">zur Website</a>",Dr. Bernd Gerhard Kokavecz
1489476.1522,6899003.0629,298,s_schulen.01G35,Humboldthain-Grundschule,Grundschule,Bezirk,Grundschule,,,,Mitte,Gesundbrunnen,13355,Grenzstr. 7,46777330,46777340,"<a href=""mailto:leitung@humboldthain-gs.cidsnet.de"">leitung@humboldthain-gs.cidsnet.de</a>","<A HREF=""http://www.humboldthain-gs.cidsnet.de"" TARGET=""Schulen"">zur Website</a>",Charlotte Feese
1494638.3605,6890648.7796,299,s_schulen.02G27,Hunsrück-Grundschule,Grundschule,Bezirk,Grundschule,,,,Friedrichshain-Kreuzberg,Kreuzberg,10999,Manteuffelstr. 79,2250 3111,2250 3115,"<a href=""mailto:schulleitung@hunsrueck-grundschule.de"">schulleitung@hunsrueck-grundschule.de</a>","<A HREF=""http://www.Hunsrueck-Grundschule.de"" TARGET=""Schulen"">zur Website</a>",Lothar Bleimling
1489865.3133,6878901.1272,300,s_schulen.07G37,Ikarus-Grundschule,Grundschule,Bezirk,Grundschule,,,,Tempelhof-Schöneberg,Mariendorf,12107,Körtingstr. 45,902777459,902777463,"<a href=""mailto:schulleitung@ikarus-grundschule.de"">schulleitung@ikarus-grundschule.de</a>","<A HREF=""http://www.ikarus-grundschule.de"" TARGET=""Schulen"">zur Website</a>",Florian Schmidkunz
